longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.82,36.86,17.0,1573.0,272.0,142.0,55.0,21719.0,420000.0,NEAR OCEAN
-117.31,33.0,30.0,1631.0,310.0,665.0,297.0,68443.0,492500.0,NEAR OCEAN
-118.22,34.67,28.0,2357.0,408.0,1162.0,384.0,43636.0,179700.0,INLAND
-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,43148.0,240700.0,INLAND
-117.89,33.82,18.0,3197.0,809.0,1894.0,726.0,36761.0,140500.0,<1H OCEAN
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,46388.99999999999,214600.0,<1H OCEAN
-122.33,37.57,20.0,2126.0,643.0,1112.0,597.0,36250.0,283300.0,NEAR OCEAN
-117.19,33.53,6.0,108.0,18.0,43.0,17.0,34750.0,187500.0,<1H OCEAN
-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,16875.0,87500.0,INLAND
-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,38307.0,70600.0,INLAND
-122.08,37.39,4.0,2292.0,,1050.0,584.0,48036.0,340000.0,NEAR BAY
-122.44,37.66,21.0,5108.0,1510.0,3288.0,1405.0,31927.0,252600.0,NEAR OCEAN
-117.14,32.7,47.0,552.0,161.0,593.0,174.0,9589.0,90000.0,NEAR OCEAN
-118.04,33.87,17.0,2358.0,396.0,1387.0,364.0,62990.00000000001,285800.0,<1H OCEAN
-118.3,34.11,25.0,1590.0,218.0,568.0,206.0,84389.0,500001.0,<1H OCEAN
-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,11563.000000000002,118800.0,<1H OCEAN
-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,46628.0,136000.0,INLAND
-117.25,34.49,4.0,2372.0,361.0,1017.0,322.0,51112.0,170900.0,INLAND
-118.45,34.26,35.0,1637.0,300.0,894.0,302.0,41750.0,209600.0,<1H OCEAN
-121.89,37.38,3.0,4778.0,1047.0,2522.0,990.0,57695.0,271400.0,<1H OCEAN
-122.43,37.75,52.0,2285.0,509.0,839.0,456.0,47946.0,355600.0,NEAR BAY
-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,44211.0,324000.0,<1H OCEAN
-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,44034.00000000001,133200.0,INLAND
-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,23565.999999999996,71000.0,INLAND
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,26193.0,172300.0,<1H OCEAN
-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,58780.0,387800.0,<1H OCEAN
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,43250.0,223900.0,<1H OCEAN
-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,52034.0,212400.0,<1H OCEAN
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,25865.0,133800.0,INLAND
-117.05,32.63,31.0,4911.0,861.0,2334.0,843.0,41958.0,160100.0,NEAR OCEAN
-118.18,33.78,26.0,3042.0,1253.0,4812.0,1141.0,17701.0,146200.0,NEAR OCEAN
-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,29950.0,124300.0,INLAND
-118.61,34.17,19.0,5944.0,1345.0,2372.0,1250.0,38819.0,328900.0,<1H OCEAN
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,40208.00000000001,341700.0,<1H OCEAN
-120.43,34.86,17.0,3172.0,506.0,1538.0,473.0,43125.0,168100.0,<1H OCEAN
-118.37,33.92,36.0,1075.0,197.0,509.0,197.0,49688.0,238900.0,<1H OCEAN
-118.33,34.05,48.0,2405.0,527.0,1868.0,502.0,33750.0,257800.0,<1H OCEAN
-116.83,32.81,18.0,2367.0,402.0,1021.0,395.0,48125.0,210500.0,<1H OCEAN
-121.91,39.14,45.0,845.0,155.0,343.0,136.0,21250.0,62000.0,INLAND
-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,84262.0,459200.0,<1H OCEAN
-117.88,33.87,21.0,1519.0,388.0,1203.0,366.0,32083.0,145300.0,<1H OCEAN
-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,57358.0,221600.0,NEAR OCEAN
-118.51,34.18,37.0,1893.0,365.0,911.0,324.0,48036.0,295300.0,<1H OCEAN
-117.91,33.64,37.0,1998.0,472.0,1030.0,436.0,39306.0,268400.0,<1H OCEAN
-118.29,33.95,39.0,1701.0,428.0,1468.0,411.0,19702.0,93200.0,<1H OCEAN
-118.29,34.09,43.0,1583.0,658.0,1941.0,614.0,19835.0,225000.0,<1H OCEAN
-121.33,38.02,37.0,1964.0,315.0,915.0,335.0,43008.0,119800.0,INLAND
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,41439.0,212600.0,<1H OCEAN
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,40237.99999999999,374600.0,INLAND
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,49904.0,154100.0,INLAND
-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,26266.0,198500.0,INLAND
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,56234.0,379600.0,NEAR BAY
-121.37,38.68,29.0,3757.0,646.0,2022.0,611.0,35429.0,88200.0,INLAND
-118.24,34.0,23.0,588.0,157.0,716.0,173.0,12056.0,87500.0,<1H OCEAN
-117.38,33.21,31.0,1502.0,367.0,1514.0,342.0,26442.0,103300.0,NEAR OCEAN
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,29250.0,142900.0,NEAR BAY
-118.38,34.02,45.0,2098.0,486.0,1343.0,481.0,39615.0,268600.0,<1H OCEAN
-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,26400.0,112100.0,NEAR BAY
-118.27,33.99,41.0,656.0,162.0,730.0,170.0,18047.0,101800.0,<1H OCEAN
-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,69257.0,466400.0,<1H OCEAN
-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,44671.0,270800.0,NEAR OCEAN
-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,109237.0,500001.0,<1H OCEAN
-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,52177.0,162700.0,INLAND
-122.41,37.79,52.0,2161.0,544.0,904.0,431.0,35066.0,350000.0,NEAR BAY
-118.08,33.76,26.0,996.0,364.0,366.0,313.0,12813.000000000002,46700.0,<1H OCEAN
-117.78,34.06,33.0,1056.0,272.0,964.0,300.0,24464.0,128700.0,INLAND
-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,23359.0,189300.0,<1H OCEAN
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,31392.000000000004,146200.0,<1H OCEAN
-121.87,37.23,19.0,7357.0,963.0,3018.0,981.0,69473.0,361400.0,<1H OCEAN
-117.92,33.65,20.0,1391.0,393.0,856.0,360.0,31840.0,220000.0,<1H OCEAN
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,42344.0,306300.0,<1H OCEAN
-117.29,34.09,24.0,1451.0,387.0,1178.0,330.0,11806.000000000002,68300.0,INLAND
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,35313.0,191800.0,<1H OCEAN
-122.23,40.15,14.0,2297.0,573.0,1637.0,551.0,17870.0,51600.0,INLAND
-118.14,34.69,34.0,1439.0,327.0,708.0,298.0,32698.999999999996,100000.0,INLAND
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,57490.0,238000.0,<1H OCEAN
-117.96,33.65,21.0,2030.0,318.0,910.0,311.0,78453.0,343300.0,<1H OCEAN
-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,61014.0,480100.0,<1H OCEAN
-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,30750.0,165100.0,<1H OCEAN
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,40710.0,137400.0,INLAND
-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,69399.0,349600.0,<1H OCEAN
-122.68,38.45,36.0,1686.0,303.0,744.0,304.0,40138.99999999999,163100.0,<1H OCEAN
-121.29,38.07,21.0,1185.0,207.0,533.0,213.0,31917.0,204500.0,INLAND
-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,26250.0,192300.0,<1H OCEAN
-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,24048.0,208300.0,<1H OCEAN
-117.26,32.81,37.0,1616.0,421.0,650.0,395.0,29200.0,326500.0,NEAR OCEAN
-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,21293.000000000004,151400.0,<1H OCEAN
-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,17375.0,122200.0,INLAND
-117.09,32.7,22.0,2409.0,582.0,1887.0,578.0,14089.0,94200.0,NEAR OCEAN
-118.18,33.94,44.0,1337.0,245.0,968.0,240.0,34688.0,183600.0,<1H OCEAN
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,69930.0,500001.0,<1H OCEAN
-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,26591.0,183800.0,<1H OCEAN
-118.1,34.1,29.0,1937.0,448.0,1352.0,433.0,38100.0,234600.0,<1H OCEAN
-118.14,33.97,31.0,1161.0,267.0,1175.0,282.0,30114.0,177000.0,<1H OCEAN
-117.97,34.0,28.0,1983.0,375.0,1407.0,367.0,38319.0,179000.0,<1H OCEAN
-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,50309.0,244800.0,<1H OCEAN
-121.89,37.28,35.0,2418.0,375.0,988.0,374.0,60936.0,365400.0,<1H OCEAN
-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,40625.0,159900.0,<1H OCEAN
-123.79,39.44,49.0,2290.0,482.0,1201.0,479.0,35000.0,113300.0,<1H OCEAN
-118.32,33.87,35.0,2380.0,404.0,1212.0,422.0,56254.0,283800.0,<1H OCEAN
-118.34,33.99,48.0,2225.0,433.0,1170.0,401.0,29643.0,140400.0,<1H OCEAN
-118.37,33.9,32.0,332.0,103.0,177.0,102.0,33409.0,256300.0,<1H OCEAN
-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,27353.0,192400.0,<1H OCEAN
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,32371.0,154700.0,<1H OCEAN
-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,53028.00000000001,229200.0,<1H OCEAN
-118.37,33.88,20.0,2439.0,474.0,1219.0,497.0,59619.0,335900.0,<1H OCEAN
-117.86,34.14,33.0,2344.0,363.0,1098.0,359.0,62089.0,283400.0,INLAND
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,48800.0,343900.0,<1H OCEAN
-121.67,40.87,31.0,1581.0,299.0,776.0,287.0,29063.0,77800.0,INLAND
-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,23603.0,195300.0,NEAR OCEAN
-118.37,34.15,23.0,4604.0,1319.0,2391.0,1227.0,31373.000000000004,263100.0,<1H OCEAN
-118.19,33.78,8.0,992.0,393.0,694.0,331.0,25543.999999999996,162500.0,NEAR OCEAN
-118.17,33.86,40.0,1301.0,342.0,954.0,336.0,23804.0,158000.0,<1H OCEAN
-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,25335.0,110100.0,<1H OCEAN
-117.61,33.43,33.0,1150.0,383.0,604.0,317.0,23544.999999999996,187500.0,NEAR OCEAN
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,29018.0,119400.0,NEAR BAY
-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,22105.0,180400.0,<1H OCEAN
-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,34464.0,122900.0,INLAND
-122.05,38.25,37.0,1336.0,251.0,680.0,231.0,38150.0,99000.0,INLAND
-117.92,34.06,35.0,2894.0,467.0,1420.0,479.0,51840.0,224900.0,<1H OCEAN
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,38047.0,156700.0,NEAR BAY
-120.1,39.37,10.0,2325.0,410.0,1016.0,373.0,45208.00000000001,117300.0,INLAND
-117.99,34.04,30.0,4468.0,959.0,4027.0,938.0,31850.0,168300.0,<1H OCEAN
-117.11,32.72,25.0,1491.0,348.0,1183.0,316.0,19583.0,88600.0,NEAR OCEAN
-119.88,34.43,16.0,1734.0,365.0,962.0,391.0,44776.99999999999,282500.0,NEAR OCEAN
-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,16574.0,102500.0,<1H OCEAN
-119.11,34.33,14.0,4026.0,769.0,1825.0,671.0,35541.0,191800.0,<1H OCEAN
-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,43586.0,173400.0,INLAND
-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,31711.0,104200.0,NEAR OCEAN
-122.4,37.72,40.0,1948.0,413.0,1434.0,396.0,30313.0,219100.0,NEAR BAY
-122.34,37.94,31.0,1611.0,455.0,786.0,411.0,16810.0,145500.0,NEAR BAY
-118.44,34.15,38.0,1387.0,337.0,713.0,343.0,29352.0,304500.0,<1H OCEAN
-121.45,38.52,37.0,1705.0,325.0,827.0,326.0,26288.0,71200.0,INLAND
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,27986.0,189900.0,<1H OCEAN
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,37857.0,231600.0,<1H OCEAN
-120.84,35.31,23.0,3100.0,603.0,1515.0,609.0,28493.0,196100.0,NEAR OCEAN
-120.47,37.28,19.0,1548.0,319.0,1227.0,309.0,17756.0,73300.0,INLAND
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,56150.0,285600.0,NEAR BAY
-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,26708.0,109700.0,NEAR BAY
-117.29,34.12,45.0,1369.0,351.0,1046.0,274.0,18438.0,72100.0,INLAND
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,33700.0,330300.0,<1H OCEAN
-121.97,37.35,30.0,1955.0,,999.0,386.0,46327.99999999999,287100.0,<1H OCEAN
-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,32091.0,150000.0,NEAR BAY
-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,42045.0,120900.0,INLAND
-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,14036.0,209600.0,NEAR OCEAN
-121.47,38.61,31.0,1072.0,,781.0,281.0,16563.0,65800.0,INLAND
-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,30379.999999999996,195300.0,<1H OCEAN
-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,55266.0,331300.0,INLAND
-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,40673.0,84200.0,INLAND
-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,17083.0,100000.0,<1H OCEAN
-117.59,33.4,22.0,3167.0,743.0,1797.0,642.0,40076.0,252100.0,NEAR OCEAN
-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,21875.0,175900.0,<1H OCEAN
-121.14,38.16,14.0,2591.0,497.0,1371.0,479.0,35774.0,113900.0,INLAND
-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,16389.0,225000.0,<1H OCEAN
-118.16,34.2,43.0,1810.0,343.0,988.0,307.0,38203.0,176000.0,<1H OCEAN
-121.45,41.04,33.0,2029.0,378.0,936.0,343.0,26700.0,77500.0,INLAND
-118.58,34.12,42.0,718.0,140.0,324.0,131.0,64018.0,500001.0,<1H OCEAN
-120.29,38.01,12.0,3014.0,560.0,1424.0,485.0,30729.000000000004,105100.0,INLAND
-118.35,34.1,18.0,4109.0,1301.0,2103.0,1116.0,23250.0,250000.0,<1H OCEAN
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,29013.0,89500.0,INLAND
-117.25,34.13,37.0,2498.0,472.0,1291.0,487.0,30000.0,83400.0,INLAND
-118.45,34.31,9.0,1739.0,358.0,820.0,323.0,40556.0,182500.0,<1H OCEAN
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,27917.0,98200.0,INLAND
-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,45687.0,177200.0,NEAR BAY
-119.15,36.29,18.0,1435.0,,657.0,254.0,24281.0,72500.0,INLAND
-117.76,34.05,36.0,3839.0,1004.0,4711.0,942.0,23859.0,116200.0,INLAND
-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,23156.0,109800.0,INLAND
-117.05,32.78,37.0,1184.0,178.0,529.0,192.0,47941.0,161700.0,<1H OCEAN
-116.52,33.82,21.0,10227.0,2315.0,3623.0,1734.0,25212.0,145200.0,INLAND
-121.98,37.53,26.0,3179.0,703.0,2142.0,639.0,41947.0,222700.0,<1H OCEAN
-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,49286.0,341400.0,<1H OCEAN
-117.86,33.73,31.0,1115.0,268.0,1369.0,259.0,35694.0,150500.0,<1H OCEAN
-121.64,36.7,32.0,4089.0,735.0,2927.0,713.0,41675.00000000001,142500.0,<1H OCEAN
-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,27250.0,95300.0,INLAND
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,36818.0,257600.0,<1H OCEAN
-118.33,34.03,46.0,2312.0,625.0,1552.0,603.0,16429.0,125000.0,<1H OCEAN
-122.28,38.31,52.0,58.0,18.0,48.0,22.0,17600.0,166700.0,NEAR BAY
-121.06,39.04,15.0,1999.0,287.0,585.0,246.0,55161.0,361900.0,INLAND
-119.93,38.72,15.0,2061.0,465.0,573.0,196.0,22416.999999999996,97900.0,INLAND
-118.08,33.89,37.0,1152.0,259.0,981.0,225.0,32857.0,153600.0,<1H OCEAN
-117.97,33.75,32.0,1564.0,270.0,973.0,290.0,37500.0,190400.0,<1H OCEAN
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,53951.0,277700.0,NEAR OCEAN
-120.96,37.54,29.0,1468.0,245.0,747.0,231.0,34643.0,125000.0,INLAND
-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,29728.0,190200.0,<1H OCEAN
-118.18,33.95,42.0,2608.0,610.0,2062.0,616.0,35341.0,167500.0,<1H OCEAN
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,29167.0,461100.0,<1H OCEAN
-122.43,37.75,52.0,2459.0,507.0,1012.0,475.0,40568.0,387900.0,NEAR BAY
-122.11,37.43,35.0,3905.0,565.0,1562.0,553.0,73130.0,463700.0,NEAR BAY
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,22437.0,54200.0,INLAND
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,33304.0,154900.0,<1H OCEAN
-120.72,37.54,17.0,729.0,134.0,431.0,121.0,42188.0,131300.0,INLAND
-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,45714.0,68600.0,INLAND
-118.13,33.76,44.0,2532.0,621.0,961.0,550.0,39352.0,406900.0,NEAR OCEAN
-118.33,34.16,37.0,2381.0,575.0,1235.0,499.0,37941.0,247800.0,<1H OCEAN
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,32660.999999999996,140400.0,NEAR OCEAN
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,25400.999999999996,129100.0,NEAR BAY
-121.23,38.69,19.0,5268.0,849.0,2357.0,849.0,39226.0,148700.0,INLAND
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,48494.0,87200.0,INLAND
-118.18,33.99,38.0,1010.0,315.0,1157.0,301.0,16341.000000000002,161800.0,<1H OCEAN
-121.96,37.1,20.0,922.0,155.0,361.0,135.0,63617.0,331500.0,<1H OCEAN
-122.46,37.76,28.0,1072.0,165.0,363.0,168.0,61636.0,367700.0,NEAR BAY
-122.0,37.28,32.0,2782.0,495.0,1092.0,455.0,54103.0,335900.0,<1H OCEAN
-121.98,38.35,16.0,1697.0,267.0,832.0,277.0,44375.0,132600.0,INLAND
-119.12,35.41,12.0,5589.0,941.0,3018.0,917.0,44561.0,96900.0,INLAND
-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,42218.0,200500.0,<1H OCEAN
-117.15,32.75,40.0,2261.0,579.0,903.0,525.0,24650.0,198700.0,NEAR OCEAN
-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,52809.0,151500.0,INLAND
-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,36729.0,137800.0,INLAND
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,69014.0,366800.0,<1H OCEAN
-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,40500.0,134700.0,INLAND
-118.12,34.07,43.0,1050.0,252.0,820.0,244.0,20250.0,215600.0,<1H OCEAN
-119.06,34.37,32.0,3885.0,759.0,2504.0,736.0,36453.0,201700.0,<1H OCEAN
-118.17,34.03,43.0,1636.0,506.0,1855.0,502.0,22902.0,152400.0,<1H OCEAN
-123.84,39.46,47.0,1150.0,244.0,552.0,201.0,25192.0,110400.0,<1H OCEAN
-121.69,38.16,46.0,2292.0,472.0,970.0,431.0,22888.0,94900.0,INLAND
-117.1,32.77,49.0,4449.0,711.0,1606.0,709.0,57768.0,281600.0,NEAR OCEAN
-122.1,37.66,34.0,656.0,115.0,342.0,112.0,46875.0,200600.0,NEAR BAY
-122.13,38.26,40.0,1538.0,255.0,669.0,263.0,33281.0,170200.0,NEAR BAY
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,44271.0,336200.0,<1H OCEAN
-122.43,37.75,52.0,2721.0,581.0,1043.0,519.0,37545.0,383700.0,NEAR BAY
-122.02,37.94,19.0,3192.0,612.0,1317.0,594.0,41250.0,267100.0,NEAR BAY
-117.6,33.87,18.0,6450.0,1165.0,3716.0,1113.0,42721.0,150300.0,INLAND
-121.23,37.78,20.0,273.0,49.0,149.0,49.0,48229.0,158300.0,INLAND
-117.38,33.19,26.0,4123.0,1145.0,1703.0,895.0,19891.0,500000.0,NEAR OCEAN
-121.6,39.8,10.0,1742.0,307.0,721.0,312.0,24537.0,117900.0,INLAND
-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,78575.0,424600.0,<1H OCEAN
-117.16,33.54,4.0,4952.0,1000.0,2912.0,943.0,37538.0,147500.0,<1H OCEAN
-118.36,34.03,35.0,1819.0,499.0,1666.0,482.0,16452.0,125900.0,<1H OCEAN
-117.15,32.92,16.0,2969.0,514.0,1594.0,465.0,45221.0,168300.0,<1H OCEAN
-117.12,32.9,13.0,1743.0,363.0,854.0,353.0,46666.99999999999,138200.0,<1H OCEAN
-117.34,34.12,26.0,1008.0,164.0,568.0,196.0,33516.0,105600.0,INLAND
-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,35781.0,92800.0,INLAND
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,47188.0,350000.0,NEAR OCEAN
-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,41161.0,220900.0,NEAR OCEAN
-117.8,34.15,14.0,7876.0,1253.0,3699.0,1162.0,55423.0,248700.0,INLAND
-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,53794.00000000001,206200.0,NEAR BAY
-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,60132.0,287900.0,<1H OCEAN
-117.11,32.73,34.0,1096.0,221.0,574.0,223.0,38355.0,126700.0,NEAR OCEAN
-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,19014.0,83500.0,<1H OCEAN
-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,23056.0,90400.0,NEAR BAY
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,82049.0,335200.0,NEAR BAY
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,44688.0,460200.0,NEAR BAY
-117.29,33.08,18.0,3225.0,515.0,1463.0,476.0,57787.0,346700.0,NEAR OCEAN
-117.11,32.59,17.0,2020.0,534.0,1529.0,500.0,21772.999999999996,143200.0,NEAR OCEAN
-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,47332.0,289900.0,<1H OCEAN
-116.67,32.97,16.0,349.0,74.0,120.0,43.0,53590.0,193800.0,<1H OCEAN
-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,37869.0,216100.0,INLAND
-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,39519.0,193500.0,NEAR OCEAN
-122.44,37.79,52.0,2083.0,491.0,1224.0,483.0,40881.99999999999,468800.0,NEAR BAY
-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,36250.0,113600.0,INLAND
-118.24,33.93,32.0,1063.0,282.0,992.0,253.0,8984.0,88700.0,<1H OCEAN
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,41250.0,120700.0,INLAND
-117.99,34.18,38.0,2981.0,432.0,1063.0,437.0,65254.0,365000.0,INLAND
-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,33153.0,99000.0,INLAND
-117.42,33.94,35.0,1764.0,325.0,1094.0,353.0,41528.0,113900.0,INLAND
-117.2,32.85,22.0,3501.0,631.0,1297.0,581.0,47891.0,295300.0,NEAR OCEAN
-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,37969.0,128400.0,INLAND
-118.38,33.98,25.0,7105.0,1012.0,2519.0,1004.0,68112.0,500001.0,<1H OCEAN
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,50739.0,208000.0,NEAR BAY
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,28298.0,71200.0,INLAND
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,35711.0,312700.0,<1H OCEAN
-122.27,38.0,12.0,1592.0,242.0,969.0,233.0,61576.00000000001,248700.0,NEAR BAY
-122.25,37.84,52.0,3549.0,707.0,1551.0,714.0,36912.0,261100.0,NEAR BAY
-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,51185.0,185300.0,<1H OCEAN
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,32639.0,87500.0,INLAND
-118.09,34.12,38.0,1713.0,285.0,779.0,286.0,56152.0,359900.0,<1H OCEAN
-122.25,38.1,52.0,248.0,86.0,173.0,69.0,23000.0,109400.0,NEAR BAY
-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,85282.0,360100.0,INLAND
-119.08,34.35,24.0,3663.0,828.0,2718.0,778.0,32757.0,186000.0,<1H OCEAN
-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,78705.0,500001.0,<1H OCEAN
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,18984.0,54300.0,INLAND
-117.04,32.9,6.0,6525.0,826.0,3146.0,806.0,92858.0,436100.0,<1H OCEAN
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,49671.0,335200.0,<1H OCEAN
-121.94,39.45,39.0,844.0,161.0,535.0,165.0,18320.0,70500.0,INLAND
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,35179.0,225000.0,<1H OCEAN
-120.92,37.6,12.0,4485.0,805.0,2445.0,832.0,37611.0,123100.0,INLAND
-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,49676.0,414100.0,<1H OCEAN
-121.44,39.0,20.0,755.0,147.0,457.0,157.0,24167.0,67000.0,INLAND
-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,20154.0,81700.0,INLAND
-117.05,32.68,15.0,1828.0,359.0,955.0,248.0,32174.0,165100.0,NEAR OCEAN
-118.85,35.23,26.0,1639.0,352.0,1222.0,395.0,17656.0,68000.0,INLAND
-117.06,34.17,21.0,2520.0,582.0,416.0,151.0,27120.000000000004,89000.0,INLAND
-121.56,39.51,46.0,1885.0,385.0,871.0,347.0,16352.0,53100.0,INLAND
-120.42,37.95,19.0,2787.0,578.0,1208.0,532.0,24922.0,98700.0,INLAND
-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,21437.0,113700.0,<1H OCEAN
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,31136.0,73800.0,INLAND
